눈썹_길이,눈썹_굵기,눈썹_기울기,눈_세로길이,눈_가로길이,비율,눈_눈꼬리기울기,얼굴비율,코_길이,코_폭,콧볼_폭,입_크기,입_윗입술(두께),입_아랫입술(두께),입_입꼬리,턱기울기1,턱기울기2,턱아래면적,target
64.0,7.333333333333334,0.0142857142857142,18.166666666666668,37.5,0.4844444444444444,-0.0135135135135135,0.8765432098765432,71,42,63,1432.62,9.67,12.67,0.03,2.62013627280797,0.396553470921972,0.463079659215247,7
65.0,7.5,0.0149253731343283,26.5,40.0,0.6625,0.0,0.9051724137931034,72,41,56,1469.52,9.0,12.0,0.11,2.26329922162927,0.416744145245332,0.481784556255223,7
65.0,7.833333333333334,0.0571428571428571,27.333333333333336,39.5,0.6919831223628693,0.0112179487179487,0.8934426229508197,74,40,56,1672.05,9.33,13.0,0.03,2.31528335976573,0.335421119529603,0.510427075141485,1
67.0,8.166666666666668,0.056338028169014,25.166666666666668,40.0,0.6291666666666667,-0.0124999999999999,0.8503937007874016,78,43,60,1581.78,11.0,14.67,0.0,2.73623622539147,0.506916521485738,0.550511130158539,7
64.0,7.5,0.0142857142857142,18.166666666666668,37.5,0.4844444444444444,-0.0135135135135135,0.8765432098765432,72,42,62,1432.62,9.67,12.33,0.03,2.617240345789,0.39440600042881,0.462534052954215,7
63.5,8.166666666666668,0.015625,24.166666666666668,39.0,0.6196581196581197,-0.0111842105263157,0.8152610441767069,77,40,57,1356.48,9.33,12.0,0.08,2.56311093275515,0.389891078253416,0.475754731252421,3
63.0,7.833333333333334,0.106060606060606,34.16666666666667,40.5,0.8436213991769549,0.0140243902439024,0.8266129032258065,80,40,56,1530.75,8.0,12.33,0.17,2.4647299841942,0.546710360738287,0.561114050135859,7
70.0,8.166666666666668,0.0405405405405405,27.666666666666664,42.5,0.6509803921568627,0.0005537098560354,0.862453531598513,80,45,63,1775.67,11.0,13.33,0.0,2.51475813931615,0.34079817514245,0.561212381579895,1
64.0,7.5,0.015625,24.666666666666668,40.0,0.6166666666666667,-0.0353345841150719,0.854251012145749,76,41,56,1469.52,9.0,12.33,0.11,2.51919402675602,0.470785808244362,0.568894840024491,7
59.5,6.0,0.0483870967741935,18.166666666666668,35.0,0.5190476190476191,0.0285714285714285,0.9158878504672896,60,40,58,1299.96,9.33,11.33,-0.06,2.59258722200402,0.32403170315703,0.37870446432274,3
56.0,6.166666666666666,0.0384615384615384,20.5,33.5,0.6119402985074627,0.0013392857142857,0.8227272727272728,61,37,50,1460.1,10.0,13.0,-0.06,2.88238840834479,0.350154813268129,0.397710135133078,7
69.0,7.833333333333334,0.0277777777777777,25.333333333333336,42.0,0.6031746031746033,0.0119047619047619,0.8648648648648649,74,44,62,1849.46,11.33,14.33,0.0,2.63459245683313,0.407409805673692,0.567153565716451,6
61.5,7.833333333333334,0.0333333333333333,25.0,37.0,0.6756756756756757,0.0014619883040935,0.8333333333333334,70,40,56,1428.7,9.33,12.33,0.0,2.55480010427439,0.375990922411014,0.4366782574729,7
62.5,7.666666666666666,0.0307692307692307,24.666666666666668,38.0,0.6491228070175439,0.0131578947368421,0.8879310344827587,69,39,54,1275.62,9.33,12.0,-0.03,2.4326902299949,0.315922271250203,0.427965776637985,3
67.5,8.5,0.0140845070422535,25.666666666666668,41.0,0.6260162601626017,0.0,0.875968992248062,81,42,59,1471.88,8.33,12.33,0.06,2.44567145274022,0.356117201238541,0.544017717068882,7
63.0,6.833333333333334,0.0153846153846153,26.5,39.0,0.6794871794871795,0.0128205128205128,0.9,65,41,55,1839.26,10.67,13.33,0.0,2.40528372691349,0.363161434684622,0.456780673936091,1
64.0,7.5,0.0153846153846153,26.333333333333336,39.0,0.6752136752136753,-0.0128205128205128,0.859504132231405,71,40,55,1494.64,10.0,12.33,0.0,2.53093780170111,0.356626611071696,0.470178413312792,7
73.0,8.0,0.0129870129870129,35.333333333333336,47.0,0.7517730496453902,0.0,0.9053030303030304,84,47,66,1620.24,8.33,12.33,0.14,2.40471104768591,0.508186158116426,0.677315643294779,1
63.0,7.833333333333334,0.0,27.666666666666664,38.0,0.7280701754385964,-0.0235620235620235,0.8333333333333334,75,39,54,1387.88,10.33,12.67,0.03,2.56795300535556,0.34287325637954,0.472273068005844,7
63.5,8.0,0.0597014925373134,27.666666666666664,39.0,0.7094017094017093,0.0256410256410256,0.859504132231405,77,40,57,1312.52,7.67,11.33,0.11,2.45173821922167,0.411762737654352,0.499921192408191,3
65.0,7.833333333333334,0.0833333333333333,25.166666666666668,40.0,0.6291666666666667,-0.0025015634771732,0.8782608695652174,71,41,59,1398.87,9.33,12.67,0.03,2.39608929083873,0.570626987517797,0.476767157975619,7
58.0,7.333333333333333,0.0327868852459016,25.166666666666668,36.5,0.6894977168949772,-0.0146396396396396,0.8370044052863436,69,40,54,1456.96,11.0,12.67,0.0,2.57055804110244,0.431952633911996,0.416446060061841,7
67.0,8.166666666666668,0.0571428571428571,28.33333333333333,41.0,0.6910569105691057,0.0,0.833976833976834,77,43,60,1776.46,10.67,13.67,0.03,2.61523911211506,0.468343466341467,0.561492412941825,1
76.0,8.333333333333334,0.0493827160493827,20.666666666666664,47.5,0.4350877192982456,-0.0006648936170212,0.9382239382239382,78,52,73,2817.37,8.33,14.67,0.15,1.98513862146914,0.56448804900665,0.763820175385349,4
64.0,8.0,0.1186440677966101,29.0,40.5,0.7160493827160493,0.0192778457772337,0.7831325301204819,76,42,57,1601.4,10.33,14.33,0.05,2.70499561668662,0.625939247147566,0.546890569029014,7
65.0,7.666666666666667,0.0,32.5,39.5,0.8227848101265823,0.0012820512820512,0.8458498023715415,77,40,55,1581.78,11.0,13.33,-0.06,2.5856402975997,0.36595513724444,0.50221360082866,7
66.0,7.5,0.0428571428571428,26.0,40.0,0.65,0.0125,0.9772727272727272,65,42,59,1318.02,8.0,10.33,-0.03,2.13667028557722,0.294508277369341,0.428764085698059,3
64.5,6.666666666666667,0.0142857142857142,22.33333333333333,38.5,0.5800865800865801,-0.0006747638326585,0.9537037037037036,61,43,61,1452.25,9.0,11.33,0.0,2.26124866363633,0.363591987409573,0.40413789410512,7
66.0,7.333333333333333,0.0597014925373134,23.666666666666668,41.0,0.5772357723577236,-0.0107142857142857,0.945945945945946,62,44,61,1707.38,10.0,12.33,-0.03,2.24497703121361,0.341199108241025,0.461422775200271,1
61.0,7.0,0.0,28.0,38.0,0.7368421052631579,0.0,0.8658008658008658,68,39,54,1373.75,9.33,12.33,0.0,2.58667987576243,0.379745202382206,0.425476589191301,3
66.0,7.166666666666666,0.0285714285714285,26.333333333333336,39.5,0.6666666666666667,-0.0006410256410256,0.9041666666666668,71,39,55,1191.63,9.33,10.67,-0.06,2.5185293789276,0.269703660374071,0.429690928918907,3
60.5,7.166666666666666,0.0166666666666666,26.166666666666668,37.0,0.7072072072072072,0.0021929824561403,0.875,72,36,49,1205.76,8.33,11.33,0.03,2.4955579631768,0.312739590476002,0.457280798169666,3
67.0,7.333333333333333,0.0144927536231884,27.83333333333333,41.5,0.6706827309236948,0.0008710801393728,0.908713692946058,69,43,59,1821.2,10.67,13.67,0.03,2.37516090787822,0.348878128433287,0.491968392992861,1
66.0,7.333333333333334,0.0147058823529411,22.83333333333333,39.0,0.5854700854700854,0.0,0.9285714285714286,69,40,55,1462.46,9.33,11.33,-0.03,2.38397585337792,0.271976764621614,0.471907169513961,7
64.0,7.833333333333334,0.015625,24.666666666666668,39.0,0.6324786324786326,-0.0111842105263157,0.8393574297188755,75,41,59,1469.52,9.0,11.67,0.08,2.56194972661789,0.346165153664322,0.492646302269587,7
59.5,7.166666666666666,0.0158730158730158,23.166666666666668,36.0,0.6435185185185186,-0.0138888888888888,0.8810572687224669,69,38,53,1262.28,8.67,11.33,0.06,2.48894514085749,0.34498440198585,0.42856856440591,3
65.0,6.166666666666666,0.078125,22.83333333333333,39.5,0.5780590717299577,-0.025,0.8978723404255319,62,44,61,2538.69,11.33,14.0,-0.03,2.45422359932005,0.416422534221565,0.51814953807502,8
65.5,7.666666666666667,0.056338028169014,28.833333333333336,41.5,0.6947791164658635,-0.0008710801393728,0.8987341772151899,75,43,62,1526.04,7.67,11.67,0.1,2.37030304573793,0.486674872832941,0.534315871704582,7
62.5,7.0,0.0303030303030303,24.833333333333336,39.0,0.6367521367521368,0.0,0.8917748917748918,70,40,56,1560.58,8.67,12.67,0.06,2.41629601716449,0.437226313323915,0.485755376096723,7
61.0,7.333333333333333,0.0158730158730158,29.33333333333333,38.5,0.7619047619047619,-0.0138326585695006,0.7859922178988327,79,43,62,1884.0,10.33,13.33,0.11,2.79097536741859,0.522347755104549,0.549020553019173,6
58.5,7.0,0.0175438596491228,19.333333333333336,34.0,0.5686274509803922,-0.0134199134199134,0.8609865470852018,63,36,50,1137.47,8.33,10.67,0.0,2.58332739100447,0.274051018504055,0.395116947349507,3
63.5,7.166666666666666,0.0294117647058823,25.333333333333336,39.0,0.6495726495726496,-0.0256410256410256,0.896551724137931,69,41,60,1610.82,8.67,12.0,0.08,2.48287548066003,0.439527850001811,0.479220624745486,7
67.5,7.833333333333334,0.0285714285714285,24.833333333333336,41.0,0.6056910569105691,0.0,0.8938775510204081,73,43,60,1610.82,9.33,12.33,0.05,2.39574815155381,0.403193293032281,0.53254683151835,7
65.0,7.833333333333334,0.0441176470588235,29.666666666666668,40.0,0.7416666666666667,-0.0124999999999999,0.82421875,77,41,58,1695.6,10.33,13.33,0.09,2.58709100842736,0.479750112828381,0.551292720649848,1
64.5,6.0,0.0303030303030303,22.5,39.5,0.569620253164557,-0.0006410256410256,1.0544554455445545,58,42,59,1170.43,8.33,10.0,-0.06,2.13306577724776,0.296488618670839,0.398330098790799,3
68.0,8.0,0.0,16.333333333333332,40.0,0.4083333333333333,-0.0128205128205128,0.9051383399209486,75,42,62,1610.82,9.67,12.67,0.03,2.46930848256582,0.386289639508332,0.516432144656567,7
66.0,7.166666666666666,0.0434782608695652,25.166666666666668,39.5,0.6371308016877637,0.0262820512820512,0.9636363636363636,64,42,58,1432.62,9.33,11.0,-0.03,2.26515778954022,0.297758662133182,0.418463943194118,7
65.5,7.333333333333334,0.072463768115942,25.333333333333336,40.0,0.6333333333333334,0.0125,0.9585253456221198,69,40,58,987.53,5.67,9.0,0.14,2.1263106510169,0.432087955736827,0.472082181166906,3
64.5,7.166666666666666,0.0153846153846153,21.33333333333333,39.0,0.547008547008547,-0.0006578947368421,0.8879668049792531,68,43,63,1730.14,11.0,13.67,0.03,2.65480151515816,0.46460799093223,0.50495276101162,1
62.5,8.0,0.0161290322580645,25.166666666666668,37.5,0.6711111111111111,0.0032051282051282,0.8185328185328186,79,40,56,1570.79,9.67,12.67,0.03,2.72835353941293,0.36931099931781,0.555978696251844,7
56.0,6.5,0.0517241379310344,24.666666666666668,34.5,0.7149758454106281,-0.0008403361344537,0.8416289592760181,66,36,51,1205.76,9.67,11.67,0.03,2.78825530111257,0.404359444017188,0.378355595092018,3
69.5,8.5,0.0666666666666666,31.666666666666664,43.5,0.7279693486590038,-0.0126849894291754,0.8403041825095057,82,47,69,1868.3,9.67,14.0,0.15,2.54004252718296,0.592195403925196,0.642945996748399,6
64.5,7.666666666666667,0.088235294117647,27.0,40.5,0.6666666666666666,0.0259146341463414,0.8744939271255061,80,41,59,1489.93,8.33,12.67,0.14,2.50929697209247,0.499369663559113,0.595697319792893,7
60.0,7.666666666666667,0.0983606557377049,28.33333333333333,37.5,0.7555555555555555,-0.0117354196301564,0.8772727272727273,70,37,51,1083.3,6.33,10.33,0.15,2.26611344848889,0.462923686704255,0.454106484122641,3
64.0,8.0,0.0757575757575757,29.5,40.0,0.7375,0.0,0.8007968127490039,78,44,62,1775.67,9.67,14.0,0.16,2.55128592813676,0.603711174298745,0.564628888069148,1
64.5,7.333333333333333,0.0571428571428571,20.83333333333333,40.0,0.5208333333333333,0.0109443402126328,0.9118942731277532,68,43,61,1450.68,8.67,12.0,0.08,2.34174669788297,0.472352611861931,0.492031605453474,7
84.5,9.333333333333334,0.0581395348837209,41.833333333333336,52.5,0.7968253968253969,0.001088534107402,0.8734177215189873,93,53,72,2736.51,13.67,17.33,-0.07,2.6185207882767,0.43940617905397,0.880531375245319,4
86.0,9.333333333333334,0.0568181818181818,34.5,53.5,0.6448598130841121,-0.0003494060097833,0.8654434250764526,94,61,86,3306.42,17.33,18.67,0.0,2.59411958033539,0.330790853457892,0.802415148084551,0
76.5,9.333333333333334,0.025,38.66666666666666,48.0,0.8055555555555555,0.0,0.8451178451178452,91,49,66,2190.15,12.0,14.67,0.05,2.50315994336983,0.380825847012355,0.695970331829312,2
84.0,9.666666666666668,0.0238095238095238,45.16666666666666,54.0,0.8364197530864197,0.0168096054888507,0.8208955223880597,109,57,81,3061.5,15.0,18.67,0.09,2.79865795216002,0.528769285421885,0.955734423112308,9
80.0,9.166666666666668,0.0125,40.16666666666667,51.0,0.7875816993464053,-0.008076923076923,0.8376623376623377,93,54,76,2774.19,13.67,17.0,0.0,2.68389792234623,0.462521738864765,0.815880625097274,4
78.0,8.5,0.0126582278481012,33.0,48.5,0.6804123711340206,0.0006377551020408,0.8571428571428571,86,53,76,2461.76,13.33,15.33,0.02,2.63563971163869,0.389227060851646,0.720206296834337,8
78.0,8.666666666666668,0.0123456790123456,40.5,50.0,0.81,-0.0176070428171268,0.8733333333333333,90,51,72,2322.03,13.0,16.0,-0.05,2.71224855879942,0.376081795032427,0.763615169822909,8
85.5,9.333333333333334,0.0227272727272727,41.833333333333336,53.5,0.7819314641744549,-0.0083857442348008,0.889589905362776,98,57,80,3020.68,14.67,17.0,0.02,2.47703435257265,0.358521626294999,0.839125951829761,9
78.0,8.666666666666668,0.037037037037037,45.33333333333333,49.5,0.9158249158249158,-0.0012244897959183,0.8673469387755102,88,50,69,2352.64,13.67,16.0,-0.05,2.61227199296961,0.422083210432264,0.723389653729951,8
85.5,9.5,0.0760869565217391,36.333333333333336,53.5,0.6791277258566979,-0.0197552447552447,0.8528528528528528,97,60,85,3567.83,17.33,19.67,-0.02,2.75231969140736,0.450132776449928,0.846720998157874,0
85.5,8.666666666666666,0.1058823529411764,40.0,53.0,0.7547169811320755,0.001068376068376,0.88,90,57,76,3426.53,17.33,18.0,-0.12,2.60230120332252,0.20102361322802,0.752911923738051,0
77.0,8.833333333333332,0.0126582278481012,41.16666666666667,48.5,0.8487972508591066,0.011267006802721,0.8284789644012945,95,52,73,2526.91,14.0,17.0,0.02,2.688354422181,0.442311225559177,0.790099300520773,8
72.5,8.5,0.0266666666666666,35.16666666666667,45.0,0.7814814814814816,0.0111111111111111,0.8229166666666666,85,47,66,2232.54,13.33,15.67,0.0,2.70642242555054,0.425395659401946,0.646100009118788,2
83.0,9.666666666666668,0.0224719101123595,47.833333333333336,53.5,0.8940809968847353,0.0103074772886093,0.8138138138138138,106,55,78,2939.83,13.33,17.0,0.11,2.67903308777072,0.443056912489811,0.885912632056667,9
84.5,10.166666666666668,0.0117647058823529,54.66666666666667,55.0,0.993939393939394,0.0208333333333333,0.8293413173652695,105,56,79,2802.45,13.67,16.67,0.08,2.54723703365485,0.404192396573109,0.916262449419405,4
81.0,9.0,0.0240963855421686,30.5,49.5,0.6161616161616161,-0.0095918367346938,0.8432601880877743,90,55,79,3030.89,15.0,17.0,-0.06,2.77405231891699,0.319841316888426,0.732777198031069,9
72.0,8.333333333333332,0.0135135135135135,33.5,45.5,0.7362637362637363,0.0101449275362318,0.8461538461538461,87,48,68,2268.65,12.67,16.0,0.03,2.75638087176846,0.476541756871991,0.694344253515218,2
80.5,9.666666666666666,0.0120481927710843,42.333333333333336,51.5,0.8220064724919094,-0.0088612368024132,0.8375,97,54,75,2614.05,14.33,16.67,-0.04,2.69091174592199,0.367924436991753,0.783775451168732,4
80.5,9.5,0.0119047619047619,39.5,50.5,0.7821782178217822,0.0090196078431372,0.8870967741935484,94,51,72,2190.15,12.0,15.0,-0.02,2.55424407743542,0.32877929073173,0.778299721222812,2
87.0,9.833333333333332,0.0444444444444444,44.83333333333333,55.5,0.8078078078078077,-0.0006493506493506,0.8441176470588235,103,57,81,3165.12,16.0,18.67,-0.06,2.69838622551738,0.412170617126905,0.898551256097462,9
85.5,10.0,0.0326086956521739,39.16666666666666,53.5,0.7320872274143302,-0.0099580712788259,0.8343023255813954,105,58,83,3362.94,15.67,19.0,0.02,2.74543129667116,0.442496537539743,0.952131716292031,0
88.5,10.5,0.0109890109890109,52.16666666666666,56.0,0.931547619047619,0.0065390749601275,0.8356940509915014,109,57,80,3121.95,16.0,18.67,-0.02,2.68376553014763,0.379247572812769,0.934181550428,9
86.0,10.0,0.0111111111111111,43.0,54.5,0.7889908256880734,0.0008417508417508,0.8456973293768546,102,57,81,3012.83,15.67,17.67,-0.02,2.70877486894348,0.383047164231836,0.899906585083757,9
77.5,8.333333333333334,0.025,34.833333333333336,49.0,0.7108843537414966,0.010204081632653,0.8576158940397351,90,51,73,2714.53,13.33,16.67,0.05,2.78852745611557,0.464687302892469,0.786579457015212,4
90.5,9.666666666666666,0.0744680851063829,43.333333333333336,57.0,0.760233918128655,-0.0087719298245614,0.8461538461538461,101,62,86,3683.22,17.67,20.0,-0.06,2.72009590389688,0.374203351143159,0.934486495030188,5
90.0,8.833333333333332,0.0760869565217391,30.666666666666668,55.0,0.5575757575757576,-0.0085978835978835,0.9320987654320988,91,61,85,3202.8,15.67,17.33,-0.06,2.47119624893329,0.279413000514993,0.879863887748011,0
89.5,9.166666666666668,0.0309278350515463,45.5,59.5,0.7647058823529411,-0.0344632768361581,0.8497109826589595,115,63,87,3692.64,17.33,22.0,0.07,2.74276407931134,0.671269566733014,1.15834340470253,5
80.5,9.0,0.0348837209302325,43.0,50.0,0.86,0.0099999999999999,0.86084142394822,90,52,72,2625.04,14.0,16.0,-0.07,2.58911700093073,0.32954602530289,0.75610498869634,4
75.0,8.666666666666668,0.025,43.66666666666666,47.5,0.9192982456140352,0.0117464539007092,0.8333333333333334,96,47,65,2402.1,12.67,16.0,0.0,2.5876861528245,0.395131774704469,0.737251731007716,8
83.0,9.166666666666668,0.0459770114942528,37.66666666666666,52.5,0.7174603174603175,0.0279390420899854,0.8639240506329114,92,55,77,2939.04,14.67,17.33,-0.04,2.66784175044314,0.388894778139528,0.837224153225183,9
88.5,10.166666666666668,0.0449438202247191,51.83333333333333,56.5,0.9174041297935104,0.0123824451410658,0.8407079646017699,104,60,83,3359.8,15.33,18.0,0.02,2.57926832596704,0.417259811608331,0.941013305666751,0
87.5,10.333333333333332,0.0444444444444444,48.16666666666667,56.0,0.8601190476190477,-0.0178571428571428,0.8454810495626822,105,59,82,3245.19,16.0,18.0,0.0,2.57248991323696,0.316546878426039,0.876082773924786,0
78.0,8.666666666666666,0.0123456790123456,30.666666666666668,49.0,0.6258503401360545,0.010204081632653,0.8622950819672132,94,54,76,2637.6,13.67,17.0,-0.05,2.7343567308919,0.455871128438177,0.828859424172641,4
75.5,8.333333333333334,0.075,40.0,48.5,0.8247422680412371,-0.011267006802721,0.8600682593856656,90,51,71,2527.7,13.33,15.67,0.0,2.53036548860555,0.337935291136331,0.641743005516052,8
70.0,7.833333333333334,0.0833333333333333,29.33333333333333,43.5,0.6743295019157088,0.0227272727272727,0.8422939068100358,81,45,63,2081.82,13.0,15.33,-0.06,2.68888904035991,0.36434397976637,0.59806048736456,2
77.0,9.333333333333334,0.0389610389610389,42.33333333333333,48.5,0.8728522336769758,0.0138297872340425,0.8289473684210527,88,48,66,2410.74,12.67,16.0,-0.07,2.57398305274909,0.331164221493633,0.725753773939613,8
77.0,8.0,0.1,38.66666666666666,48.5,0.7972508591065292,-0.0006377551020408,0.80625,96,52,74,3571.75,16.33,18.67,-0.02,2.8227779448461,0.462890019688278,0.803482951944343,0
84.5,10.0,0.0229885057471264,47.66666666666667,54.0,0.8827160493827161,0.0118353344768439,0.8633540372670807,100,54,74,2744.36,13.67,17.0,0.0,2.4282820042121,0.393234910096432,0.878697853332427,4
81.0,9.666666666666668,0.0476190476190476,43.66666666666666,52.5,0.8317460317460317,0.001088534107402,0.8511326860841424,98,55,77,2588.93,13.0,16.33,0.08,2.47485438007962,0.48713033925339,0.839718838662094,4
90.0,10.166666666666668,0.0208333333333333,46.0,57.0,0.8070175438596491,0.0104679802955664,0.8727810650887574,100,61,86,3367.65,16.0,17.33,-0.04,2.52920938853262,0.279702839543805,0.857942859602355,0
89.5,10.333333333333332,0.0319148936170212,49.833333333333336,55.5,0.897897897897898,0.0189935064935064,0.8583815028901735,105,57,81,3012.83,14.67,16.67,-0.02,2.6609332287388,0.299536054552652,0.879136458245499,9
73.5,8.5,0.0779220779220779,35.833333333333336,45.5,0.7875457875457876,-0.0004830917874396,0.8221476510067114,89,47,66,2326.74,14.0,16.0,-0.08,2.89743701293188,0.399435526270891,0.637756821785364,8
81.0,8.833333333333332,0.0365853658536585,40.16666666666667,51.5,0.7799352750809062,-0.0086726998491704,0.8863636363636364,96,56,80,2562.24,13.0,15.33,-0.06,2.56065600305876,0.313713837579444,0.76431093141493,8
89.0,10.166666666666668,0.0104166666666666,43.5,56.0,0.7767857142857143,-0.0106858054226475,0.8554913294797688,108,60,87,2939.83,14.67,17.0,0.0,2.74410808506463,0.393097967156692,0.930931493246918,9
78.5,9.166666666666668,0.0246913580246913,36.333333333333336,48.5,0.7491408934707904,0.0095663265306122,0.8571428571428571,93,52,74,2185.44,14.0,14.67,-0.07,2.74415100059795,0.316114500503681,0.678589890926423,2
82.0,9.666666666666668,0.0229885057471264,43.833333333333336,52.5,0.834920634920635,0.0083454281567489,0.8852459016393442,93,56,79,2486.88,13.33,15.67,0.0,2.43968452292281,0.393293175612485,0.784530092873953,8
79.0,8.0,0.0779220779220779,37.66666666666666,49.0,0.7687074829931972,0.0187734668335419,0.9016949152542372,82,52,73,2505.72,14.67,16.0,-0.1,2.64678661824016,0.377266817007819,0.673137934070297,8
82.5,9.333333333333334,0.0238095238095238,44.0,52.5,0.8380952380952381,0.0105224963715529,0.875,94,55,74,2595.21,14.0,16.67,-0.05,2.61967619515793,0.394710647377749,0.842693091648603,4
82.0,9.0,0.034090909090909,41.66666666666667,52.0,0.8012820512820513,0.001479837217906,0.8598726114649682,89,55,75,2714.53,15.67,17.67,-0.07,2.65456031871259,0.338994502006405,0.763253077952618,4
78.0,9.0,0.0120481927710843,45.83333333333333,49.5,0.9259259259259258,0.0087755102040816,0.8280254777070064,98,51,73,2486.88,13.0,15.33,0.04,2.73617276313276,0.424505975623145,0.785682679328749,8
83.0,10.166666666666668,0.0930232558139534,46.5,51.5,0.9029126213592232,-0.0013197586726998,0.85,98,51,70,2352.64,12.67,16.0,0.03,2.63742309841968,0.467880520660239,0.888673856578033,8
85.0,9.833333333333332,0.0114942528735632,45.5,53.5,0.8504672897196262,0.0127622377622377,0.8765432098765432,103,54,76,2263.94,11.67,13.67,0.02,2.44196115101785,0.281231736969329,0.818785098862332,2
83.0,8.833333333333332,0.0465116279069767,44.16666666666666,52.5,0.8412698412698413,0.0009071117561683,0.8821656050955414,94,57,81,2694.12,14.33,16.0,-0.02,2.64735312036646,0.282406806850513,0.724465344625589,4
87.0,10.0,0.0337078651685393,47.0,55.0,0.8545454545454545,0.0072751322751322,0.8672566371681416,106,56,81,2512.0,13.67,15.67,-0.02,2.67200253448454,0.326220308918995,0.819503792784302,8
79.0,8.666666666666666,0.037037037037037,44.83333333333333,50.0,0.8966666666666666,-0.008203281312525,0.8381877022653722,89,53,75,2877.81,15.67,17.0,-0.07,2.72726347375481,0.326002884509452,0.697218025108762,9
82.5,9.5,0.0117647058823529,47.833333333333336,53.5,0.8940809968847353,0.0012229210342417,0.8838709677419355,97,51,70,2475.89,13.0,16.33,-0.05,2.5121173981853,0.426952920140871,0.850455799491606,8
77.5,9.0,0.0,26.333333333333336,47.0,0.5602836879432624,0.0113224637681159,0.8528428093645485,86,53,77,2299.26,11.67,14.33,0.02,2.63319248933928,0.339768878656209,0.736648518353184,2
91.0,10.333333333333334,0.0208333333333333,49.5,57.5,0.8608695652173913,0.0077132486388384,0.8809523809523809,106,59,82,2833.85,13.67,17.67,0.0,2.49976335266375,0.45351870912354,0.98255285054979,4
91.5,9.166666666666668,0.0319148936170212,39.33333333333333,58.5,0.6723646723646722,-0.0004383401519579,0.8869047619047619,100,64,92,3814.32,17.33,20.33,0.0,2.68938749723152,0.431911575223008,0.963510918691233,5
87.5,8.666666666666668,0.0344827586206896,45.83333333333333,56.5,0.8112094395280235,0.0291536050156739,0.8668730650154799,99,58,79,3249.9,15.67,19.67,-0.02,2.68453827575811,0.518026687819906,0.986667071394256,0
81.0,9.5,0.0229885057471264,35.833333333333336,51.0,0.7026143790849674,0.0115384615384615,0.8354037267080745,95,57,82,3221.64,14.33,17.33,-0.02,2.6558256548381,0.352829476455289,0.81579483424429,0
88.5,9.333333333333334,0.0222222222222222,40.16666666666667,54.0,0.7438271604938272,0.0013722126929674,0.8932926829268293,98,57,80,2908.43,15.33,17.33,-0.09,2.62569430017837,0.336057747241879,0.863791661215822,9
89.0,9.333333333333334,0.043010752688172,46.5,57.5,0.808695652173913,0.0007562008469449,0.8716417910447761,102,62,85,4000.36,18.0,21.0,-0.06,2.67817106154741,0.491811675009133,0.974919592307781,5
91.0,9.666666666666666,0.0319148936170212,43.0,57.0,0.7543859649122807,0.0087719298245614,0.8898809523809523,101,58,79,2833.85,14.67,17.0,-0.06,2.7157721916629,0.397589583898378,0.924535700050994,4
88.0,9.833333333333332,0.0,42.0,56.0,0.75,-0.0110047846889952,0.9046153846153846,103,59,83,3077.2,14.67,18.67,0.02,2.53907734160976,0.473839819617927,0.944404631295286,9
87.0,10.666666666666668,0.0109890109890109,52.16666666666666,56.0,0.931547619047619,-0.0089285714285714,0.841642228739003,107,56,79,3214.58,14.67,18.0,0.04,2.47620631175863,0.384885257779209,0.916629076865347,0
78.0,8.666666666666666,0.050632911392405,32.5,48.5,0.6701030927835051,-0.0095663265306122,0.8762541806020067,89,53,75,2285.92,13.33,14.67,-0.04,2.64642845515263,0.28722694782655,0.699647724475416,2
88.0,10.833333333333332,0.021505376344086,53.0,57.5,0.9217391304347826,-0.0187537810042347,0.8160919540229885,114,57,79,3037.95,15.33,19.67,0.05,2.56442037278954,0.550487804946584,1.00741993221178,9
92.0,10.666666666666666,0.043010752688172,45.83333333333333,58.5,0.7834757834757834,0.0265926358854471,0.8515406162464986,110,62,88,3454.0,15.0,18.33,0.02,2.69442774962411,0.406256997274028,1.10242260157326,0
84.5,8.666666666666668,0.0114942528735632,37.16666666666667,54.5,0.6819571865443426,-0.0084175084175084,0.8706624605678234,94,59,82,3099.18,16.0,19.33,-0.02,2.81291647639071,0.48196444890762,0.900693153752763,9
71.5,8.333333333333334,0.0533333333333333,36.333333333333336,44.5,0.8164794007490638,0.0214646464646464,0.8061224489795918,86,48,68,2362.85,12.67,15.33,0.0,2.85155606502292,0.437391427333273,0.698717634193104,8
83.5,9.833333333333332,0.0229885057471264,43.5,53.5,0.8130841121495327,0.010482180293501,0.8589341692789969,102,54,77,2628.18,13.33,16.67,0.0,2.5800733827834,0.461799246502738,0.888588526723362,4
77.5,8.333333333333332,0.0921052631578947,32.833333333333336,47.5,0.6912280701754386,-0.0095385980479148,0.8246753246753247,89,51,72,2268.65,15.0,16.0,-0.07,2.92426014719132,0.294606483704181,0.701658679758914,2
86.5,10.166666666666668,0.0112359550561797,48.83333333333333,54.5,0.8960244648318042,0.001010101010101,0.8466076696165191,102,57,80,2939.04,14.67,17.33,-0.09,2.72328842551723,0.372595860267274,0.930515115501636,9
96.0,9.833333333333332,0.03125,40.833333333333336,60.0,0.6805555555555556,0.0022246941045606,0.8898550724637682,103,64,88,3578.03,17.33,19.0,-0.06,2.56051596273693,0.366543372152226,0.97731337019994,0
