,눈썹_길이,눈썹_굵기,눈썹_기울기,눈_세로길이,눈_가로길이,비율,눈_눈꼬리기울기,얼굴비율,코_길이,코_폭,콧볼_폭,입_크기,입_윗입술(두께),입_아랫입술(두께),입_입꼬리,턱기울기1,턱기울기2,턱아래면적
0,56.0,7.5,0.14583333333333334,29.5,37.5,0.7866666666666666,0.0028694404591104727,0.8413461538461539,73,36,48,1036.2,6.33,10.33,0.17,2.08172457676224,0.611085538616647,0.468113487207984
1,70.5,8.833333333333332,0.024096385542168676,28.0,44.5,0.6292134831460674,-0.005065856129685915,0.9056603773584906,83,46,66,1796.08,8.67,13.0,0.16,2.31467260270018,0.472053565851944,0.623460591686048
2,64.5,7.666666666666667,0.04225352112676056,26.5,40.0,0.6625,-0.00250156347717323,0.8780487804878049,74,42,60,1889.5,9.0,12.67,0.08,2.26732360326256,0.365118623363396,0.511458788435580
3,57.5,7.0,0.02,26.5,36.0,0.7361111111111112,0.006993006993006992,0.8198198198198198,65,37,47,1338.42,10.0,13.0,-0.03,2.74992515708603,0.425281500360619,0.421503525929565
4,75.5,9.666666666666666,0.11904761904761904,42.5,50.5,0.8415841584158416,-0.014913657770800628,0.8464163822525598,96,49,65,2294.56,11.67,17.0,0.14,2.26505237605685,0.565734690228022,0.828011138570393
5,67.5,8.333333333333334,0.1095890410958904,31.666666666666664,42.5,0.7450980392156862,0.009966777408637884,0.899581589958159,76,43,59,1393.38,9.0,13.0,0.06,2.11682418177271,0.444410934239244,0.520349927919312
6,73.0,8.833333333333332,0.1038961038961039,37.166666666666664,47.0,0.7907801418439716,0.0,0.8884758364312267,85,48,65,1946.8,9.67,13.67,0.08,2.24444125886175,0.482194628540105,0.699641640910642
7,70.0,9.333333333333334,0.13414634146341464,36.0,45.0,0.8,-0.02232142857142856,0.884,83,44,61,1604.54,8.33,13.67,0.16,1.98138691589252,0.634653615451909,0.644297890502687
8,77.5,10.5,0.10843373493975904,37.5,50.0,0.75,-0.01260504201680672,0.8576388888888888,97,50,70,1959.36,7.33,13.67,0.27,2.08890375049238,0.618847050734336,0.847657221644909
9,62.0,8.166666666666668,0.109375,30.333333333333336,39.5,0.7679324894514769,0.0019230769230769301,0.8863636363636364,69,40,52,1275.62,8.0,12.0,0.12,2.05673497748573,0.569274364306445,0.482698815004611
10,63.0,7.333333333333334,0.07692307692307693,28.333333333333332,39.5,0.7172995780590717,0.014102564102564094,0.9259259259259259,68,38,51,1105.28,7.67,10.33,0.09,2.19423864184140,0.453132395029609,0.449400707499693
11,71.0,9.0,0.1111111111111111,39.33333333333333,46.5,0.8458781362007167,0.00161887141535616,0.8115942028985508,87,47,62,1975.06,12.0,15.0,0.05,2.48675522592034,0.585335813420367,0.675114677791494
12,68.0,8.166666666666668,0.058823529411764705,30.333333333333332,42.0,0.7222222222222222,0.002268859897901307,0.9004149377593361,77,43,61,1312.52,8.33,11.33,0.05,2.32626083038959,0.402534583842876,0.527588962090222
13,80.0,9.166666666666668,0.12195121951219512,41.5,52.5,0.7904761904761904,-0.017416545718432513,0.8813559322033898,93,53,69,2565.38,11.33,17.0,0.12,2.29164104238997,0.576906017359593,0.929046424207227
14,64.5,8.666666666666666,0.15,36.5,42.0,0.8690476190476191,0.011965811965811965,0.7991967871485943,83,41,52,1314.88,9.33,12.0,0.05,2.33736491027143,0.545992349855218,0.547457071081905
15,72.0,9.5,0.056338028169014086,28.833333333333332,45.0,0.6407407407407407,0.002470355731225296,0.8415094339622642,87,46,66,1623.38,6.67,11.33,0.21,2.14626974257414,0.535814254961469,0.677115034884484
16,77.0,8.666666666666666,0.037037037037037035,38.166666666666664,48.5,0.7869415807560137,-0.00914115646258503,0.9543726235741445,85,47,65,1695.6,8.33,12.33,0.03,2.23256462800454,0.404456286058281,0.678635828391382
17,64.0,8.166666666666668,0.034482758620689655,18.166666666666668,39.5,0.45991561181434604,0.016731016731016735,0.8225806451612904,77,44,61,1714.44,8.33,12.0,0.11,2.37214145306622,0.393639846891446,0.547026509415676
18,76.0,9.0,0.10344827586206896,39.0,49.5,0.7878787878787878,-0.007160392798690671,0.8880866425992779,94,50,70,2081.82,10.33,15.0,0.09,2.32117217009042,0.668842680285515,0.778121309172289
19,71.5,9.0,0.09859154929577464,45.83333333333333,48.5,0.945017182130584,0.0057446808510638325,0.8357664233576643,93,48,63,1824.34,11.0,14.0,0.14,2.24199868260561,0.457010345251735,0.683237099356297
20,76.5,8.666666666666666,0.11392405063291139,39.33333333333333,49.5,0.7946127946127945,0.03163265306122448,0.8932384341637011,92,48,65,2150.12,9.0,14.33,0.12,2.34254194808438,0.542068157655464,0.837639813869890
